1227,Gilberto Reyes,C
277,John Orton,C
1228,Eddie Murray,1B
1229,Will Clark,1B
278,Fred McGriff,1B
1230,Mark Grace,1B
279,Mark McGwire,1B
280,Don Mattingly,1B
281,George Brett,1B
1231,Andres Galarraga,1B
282,Alvin Davis,1B
283,Pete O'Brien,1B
284,Wally Joyner,1B
285,Kent Hrbek,1B
1232,Pedro Guerrero,1B
1233,Todd Benzinger,1B
1234,Glenn Davis,1B
286,Gene Larkin,1B
1235,Dave Magadan,1B
1236,Gerald Perry,1B
287,Randy Milligan,1B
288,Cecil Fielder,1B
1237,Ricky Jordan,1B
289,Greg Brock,1B
1238,Sid Bream,1B
1239,Franklin Stubbs,1B
290,Dave Bergman,1B
291,Carlos Quintana,1B
292,Nick Esasky,1B
293,Steve Balboni,1B
294,John Olerud,1B
295,Frank Thomas,1B
296,Kevin Maas,1B
1240,Hal Morris,1B
297,Ron Kittle,1B
1241,Keith Hernandez,1B
298,Ken Phelps,1B
1242,Tommy Gregg,1B
299,Greg Walker,1B
1243,Jeff Bagwell,1B
300,Jim Traber,1B
301,Willie Upshaw,1B
302,Bill Buckner,1B
303,Joey Meyer,1B
1244,Orlando Merced,1B
304,Larry Parrish,1B
305,David Segui,1B
306,Lee Stevens,1B
307,Ray Knight,1B
1245,Brian Hunter,1B
1246,Wallace Johnson,1B
1247,Phil Stephenson,1B
308,Mike Diaz,1B
309,Mo Vaughn,1B
1248,Bob Horner,1B
310,Paul Sorrento,1B
1249,Benny Distefano,1B
311,Tino Martinez,1B
312,Harold Reynolds,2B
313,Steve Sax,2B
1250,Ryne Sandberg,2B
314,Julio Franco,2B
1251,Roberto Alomar,2B
315,Paul Molitor,2B
1252,Juan Samuel,2B
1253,Jose Lind,2B
316,Jody Reed,2B
1254,Robby Thompson,2B
317,Lou Whitaker,2B
1255,Ron Gant,2B
1256,Jose Oquendo,2B
318,Scott Fletcher,2B
319,Willie Randolph,2B
1257,Bill Doran,2B
320,Jim Gantner,2B
1258,Tom Herr,2B
1259,Gregg Jefferies,2B
321,Jerry Browne,2B
1260,Jeff Treadway,2B
322,Johnny Ray,2B
323,Billy Ripken,2B
324,Manuel Lee,2B
1261,Bip Roberts,2B
325,Frank White,2B
1262,Wally Backman,2B
1263,Delino DeShields,2B
326,Marty Barrett,2B
1264,Randy Ready,2B
327,Nelson Liriano,2B
1265,Tim Teufel,2B
328,Fred Manrique,2B
1266,Casey Candaele,2B
1267,Rex Hudler,2B
1268,Keith Miller,2B
1269,Mark Lemke,2B
1270,Ron Oester,2B
329,Chuck Knoblauch,2B
1271,Greg Litton,2B
330,Lance Blankenship,2B
331,Mark McLemore,2B
332,Terry Shumpert,2B
333,Tim Hulett,2B
334,Glenn Hubbard,2B
335,Luis Sojo,2B
1272,Mickey Morandini,2B
1273,Luis Alicea,2B
336,Joey Cora,2B
337,Steve Lombardozzi,2B
338,Mark Lewis,2B
339,Pat Kelly,2B
1274,Junior Noboa,2B
340,Brad Wellman,2B
341,Pete Stanicek,2B
1275,Damaso Garcia,2B
1276,Geronimo Pena,2B
342,Juan Bell,2B
1277,Dave Concepcion,2B
1278,Manny Trillo,2B
343,Wade Boggs,3B
1279,Bobby Bonilla,3B
1280,Tim Wallach,3B
1281,Howard Johnson,3B
344,Kelly Gruber,3B
345,Kevin Seitzer,3B
346,Gary Gaetti,3B
347,Brook Jacoby,3B
1282,Terry Pendleton,3B
1283,Chris Sabo,3B
348,Steve Buechele,3B
1284,Ken Caminiti,3B
349,Carney Lansford,3B
1285,Matt Williams,3B
350,Mike Pagliarulo,3B
351,Jack Howell,3B
352,Jim Presley,3B
1286,Luis Salazar,3B
