313,Howard Johnson,SS
314,Jose Uribe,SS
315,Rafael Ramirez,SS
316,Shawon Dunston,SS
317,Steve Jeltz,SS
318,Dave Concepcion,SS
319,Mariano Duncan,SS
320,Andres Thomas,SS
321,Craig Reynolds,SS
322,Barry Larkin,SS
323,Tom Foley,SS
324,Kurt Stillwell,SS
325,Dave Anderson,SS
326,Chris Speier,SS
327,Dickie Thon,SS
328,Rafael Belliard,SS
329,Luis Aguayo,SS
330,Luis Rivera,SS
331,Bill Almon,SS
332,Sam Khalifa,SS
333,Kevin Elster,SS
334,Matt Williams,SS
335,Bill Russell,SS
336,Al Pedrique,SS
337,U.L. Washington,SS
338,Luis Quinones,SS
339,Jeff Blauser,SS
340,Larry Bowa,SS
341,Dale Murphy,OF
342,Vince Coleman,OF
343,Tony Gwynn,OF
344,Kevin McReynolds,OF
345,Kevin Bass,OF
346,Dave Parker,OF
347,Tim Raines,OF
348,Willie McGee,OF
349,Andre Dawson,OF
350,Chili Davis,OF
351,Glenn Wilson,OF
352,Darryl Strawberry,OF
353,Andy VanSlyke,OF
354,Mitch Webster,OF
355,Jeffrey Leonard,OF
356,Mike Marshall,OF
357,Billy Hatcher,OF
358,Carmelo Martinez,OF
359,John Shelby,OF
360,Ken Griffey,OF
361,Eric Davis,OF
362,Barry Bonds,OF
363,Lenny Dykstra,OF
364,Candy Maldonado,OF
365,Jose Cruz,OF
366,Mookie Wilson,OF
367,R.J. Reynolds,OF
368,Milt Thompson,OF
369,Eddie Milner,OF
370,Joe Orsulak,OF
371,Bob Dernier,OF
372,Jerry Mumphrey,OF
373,Marvell Wynne,OF
374,Kal Daniels,OF
375,Herm Winningham,OF
376,Dave Martinez,OF
377,Mike Aldrete,OF
378,Dion James,OF
379,Chris James,OF
380,Ken Landreaux,OF
381,Terry Harper,OF
382,Gary Matthews,OF
383,Gerald Young,OF
384,Rafael Palmeiro,OF
385,George Foster,OF
386,Danny Heep,OF
387,Terry Puhl,OF
388,Jeff Stone,OF
389,Mike Diaz,OF
390,Tracy Jones,OF
391,Mike Brown,OF
392,Paul O'Neill,OF
393,Albert Hall,OF
394,Joel Youngblood,OF
395,Ron Roenicke,OF
396,Greg Gross,OF
397,Curt Ford,OF
398,Lee Mazzilli,OF
399,Stan Jefferson,OF
400,Otis Nixon,OF
401,Thad Bosley,OF
402,Tito Landrum,OF
403,Omar Moreno,OF
404,Len Matuszek,OF
405,Cesar Cedeno,OF
406,Reggie Williams,OF
407,Shane Mack,OF
408,Bill Sample,OF
409,Brad Komminsk,OF
410,Jim Lindeman,OF
411,Steve Kemp,OF
412,John Morris,OF
413,Chico Walker,OF
414,Max Venable,OF
415,Brian Dayett,OF
416,Jim Wohlford,OF
417,Garry Maddox,OF
418,Terry Blocker,OF
